accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_i,quat_j,quat_k,quat_real,distance,top1,top2,top3,top4,btm1,btm2,btm3,btm4,btm5,label,,,,
-9.5703125,-0.9453125,-0.0390625,0.017578125,-0.029296875,-0.00390625,0.114807129,0.698059082,-0.179077148,0.683776855,254.2,346.586,93.643,246.028,100.611,201.987,500,201.32,76.458,71.494,1,,,,
-9.5703125,-0.9453125,-0.0390625,0.017578125,-0.029296875,-0.00390625,0.114807129,0.698059082,-0.179077148,0.683776855,254.2,346.586,93.643,246.028,100.611,201.987,500,201.32,76.458,71.494,1,,,,
-9.61328125,-0.91015625,0.03515625,0.0234375,-0.0078125,-0.005859375,0.115661621,0.696960449,-0.181274414,0.684143066,254.6,346.586,93.643,246.028,100.611,201.987,500,201.32,76.458,71.494,1,,,,
-9.61328125,-0.91015625,0.03515625,0.0234375,-0.0078125,-0.005859375,0.115661621,0.696960449,-0.181274414,0.684143066,254.6,346.586,93.643,246.028,100.611,201.987,500,201.32,76.458,71.494,1,,,,
-9.609375,-0.984375,0.03515625,0.015625,0.009765625,0.009765625,0.115966797,0.696838379,-0.181640625,0.684082031,254.7,221.347,246.028,245.488,74.185,214.155,157.046,247.471,75.693,71.404,1,,,,
-9.609375,-0.984375,0.03515625,0.015625,0.009765625,0.009765625,0.115966797,0.696838379,-0.181640625,0.684082031,254.7,221.347,246.028,245.488,74.185,214.155,157.046,247.471,75.693,71.404,1,,,,
-9.640625,-0.9453125,0.03515625,-0.013671875,0.005859375,0.0234375,0.116394043,0.697021484,-0.180908203,0.684020996,254.8,221.347,246.028,245.488,74.185,214.155,157.046,247.471,75.693,71.404,1,,,,
-9.640625,-0.9453125,0.03515625,-0.013671875,0.005859375,0.0234375,0.116394043,0.697021484,-0.180908203,0.684020996,254.8,221.347,246.028,245.488,74.185,214.155,157.046,247.471,75.693,71.404,1,,,,
-9.61328125,-0.9453125,-0.078125,-0.01953125,0,0.0234375,0.115661621,0.69732666,-0.179626465,0.684143066,254.8,221.347,246.028,245.488,74.185,214.155,157.046,247.471,75.693,71.404,1,,,,
-9.61328125,-0.9453125,-0.078125,-0.01953125,0,0.0234375,0.115661621,0.69732666,-0.179626465,0.684143066,254.8,221.347,246.028,245.488,74.185,214.155,157.046,247.471,75.693,71.404,1,,,,
-9.6796875,-0.79296875,0.03515625,-0.01171875,-0.013671875,0.01953125,0.114562988,0.696289063,-0.177368164,0.686035156,254.7,221.347,246.028,245.488,74.185,214.155,157.046,247.471,75.693,71.404,1,,,,
-9.6796875,-0.79296875,0.03515625,-0.01171875,-0.013671875,0.01953125,0.114562988,0.696289063,-0.177368164,0.686035156,254.7,221.347,246.028,245.488,74.185,214.155,157.046,247.471,75.693,71.404,1,,,,
-9.64453125,-0.87109375,0.07421875,-0.01953125,-0.02734375,0,0.113037109,0.695251465,-0.176696777,0.687438965,254.6,273.305,122.773,245.451,126.759,172.776,497.846,246.232,74.516,70.922,1,,,,
-9.64453125,-0.87109375,0.07421875,-0.01953125,-0.02734375,0,0.113037109,0.695251465,-0.176696777,0.687438965,254.6,273.305,122.773,245.451,126.759,172.776,497.846,246.232,74.516,70.922,1,,,,
-9.61328125,-0.87109375,0.1875,-0.013671875,-0.001953125,-0.021484375,0.111694336,0.694824219,-0.176757813,0.688110352,254.5,273.305,122.773,245.451,126.759,172.776,497.846,246.232,74.516,70.922,1,,,,
-9.61328125,-0.87109375,0.1875,-0.013671875,-0.001953125,-0.021484375,0.111694336,0.694824219,-0.176757813,0.688110352,254.5,273.305,122.773,245.451,126.759,172.776,497.846,246.232,74.516,70.922,1,,,,
-9.61328125,-0.9453125,0.15234375,-0.013671875,0.01171875,0.00390625,0.11126709,0.694885254,-0.176757813,0.688110352,254.3,273.305,122.773,245.451,126.759,172.776,497.846,246.232,74.516,70.922,1,,,,
-9.61328125,-0.9453125,0.15234375,-0.013671875,0.01171875,0.00390625,0.11126709,0.694885254,-0.176757813,0.688110352,254.3,273.305,122.773,245.451,126.759,172.776,497.846,246.232,74.516,70.922,1,,,,
-9.64453125,-0.91015625,0.07421875,-0.009765625,0.021484375,0,0.111206055,0.695922852,-0.176086426,0.687255859,254.3,273.305,122.773,245.451,126.759,172.776,497.846,246.232,74.516,70.922,1,,,,
-9.64453125,-0.91015625,0.07421875,-0.009765625,0.021484375,0,0.111206055,0.695922852,-0.176086426,0.687255859,254.3,273.305,122.773,245.451,126.759,172.776,497.846,246.232,74.516,70.922,1,,,,
-9.64453125,-0.87109375,-0.00390625,0.013671875,0.01171875,0.017578125,0.111877441,0.696350098,-0.175964355,0.686706543,254.2,264.105,245.37,244.535,74.14,219.708,316.52,245.578,76.069,71.38,1,,,,
-9.64453125,-0.87109375,-0.00390625,0.013671875,0.01171875,0.017578125,0.111877441,0.696350098,-0.175964355,0.686706543,254.2,264.105,245.37,244.535,74.14,219.708,316.52,245.578,76.069,71.38,1,,,,
-9.6796875,-0.83203125,0.03515625,0.0234375,0,-0.01953125,0.112487793,0.696228027,-0.177490234,0.686401367,254.2,264.105,245.37,244.535,74.14,219.708,316.52,245.578,76.069,71.38,1,,,,
-9.6796875,-0.83203125,0.03515625,0.0234375,0,-0.01953125,0.112487793,0.696228027,-0.177490234,0.686401367,254.2,264.105,245.37,244.535,74.14,219.708,316.52,245.578,76.069,71.38,1,,,,
-9.57421875,-0.87109375,0.07421875,-0.0078125,-0.005859375,-0.013671875,0.111999512,0.695922852,-0.177978516,0.686645508,254.4,264.105,245.37,244.535,74.14,219.708,316.52,245.578,76.069,71.38,1,,,,
-9.57421875,-0.87109375,0.07421875,-0.0078125,-0.005859375,-0.013671875,0.111999512,0.695922852,-0.177978516,0.686645508,254.4,264.105,245.37,244.535,74.14,219.708,316.52,245.578,76.069,71.38,1,,,,
-9.640625,-0.984375,0.07421875,0.005859375,0.01953125,0.00390625,0.112060547,0.695983887,-0.178588867,0.686401367,254.5,345.719,246.768,246.093,73.559,216.895,500,222.321,88.532,71.416,1,,,,
-9.640625,-0.984375,0.07421875,0.005859375,0.01953125,0.00390625,0.112060547,0.695983887,-0.178588867,0.686401367,254.5,345.719,246.768,246.093,73.559,216.895,500,222.321,88.532,71.416,1,,,,
-9.68359375,-0.9453125,0.07421875,-0.0078125,0.01953125,0.0078125,0.112365723,0.696289063,-0.178527832,0.686035156,254.6,345.719,246.768,246.093,73.559,216.895,500,222.321,88.532,71.416,1,,,,
-9.68359375,-0.9453125,0.07421875,-0.0078125,0.01953125,0.0078125,0.112365723,0.696289063,-0.178527832,0.686035156,254.6,345.719,246.768,246.093,73.559,216.895,500,222.321,88.532,71.416,1,,,,
-9.6796875,-0.9453125,-0.0390625,0.00390625,0.021484375,-0.0078125,0.113586426,0.697509766,-0.178405762,0.684631348,254.6,267.216,227.681,245.554,128.984,214.584,500,167.677,66.571,71.895,1,,,,
-9.6796875,-0.9453125,-0.0390625,0.00390625,0.021484375,-0.0078125,0.113586426,0.697509766,-0.178405762,0.684631348,254.6,267.216,227.681,245.554,128.984,214.584,500,167.677,66.571,71.895,1,,,,
-9.68359375,-0.87109375,-0.00390625,0,-0.00390625,0.0078125,0.113891602,0.697509766,-0.178283691,0.684631348,254.5,267.216,227.681,245.554,128.984,214.584,500,167.677,66.571,71.895,1,,,,
-9.68359375,-0.87109375,-0.00390625,0,-0.00390625,0.0078125,0.113891602,0.697509766,-0.178283691,0.684631348,254.5,267.216,227.681,245.554,128.984,214.584,500,167.677,66.571,71.895,1,,,,
-9.6796875,-0.83203125,0.11328125,0.015625,-0.01171875,-0.009765625,0.114929199,0.696166992,-0.1796875,0.685424805,254.5,347.207,248.489,246.126,74.254,221.601,500,246.371,77.337,71.613,1,,,,
-9.6796875,-0.83203125,0.11328125,0.015625,-0.01171875,-0.009765625,0.114929199,0.696166992,-0.1796875,0.685424805,254.5,347.207,248.489,246.126,74.254,221.601,500,246.371,77.337,71.613,1,,,,
-9.61328125,-0.9453125,0.03515625,0.00390625,-0.013671875,-0.015625,0.114990234,0.695678711,-0.181030273,0.685546875,254.5,347.207,248.489,246.126,74.254,221.601,500,246.371,77.337,71.613,1,,,,
-9.61328125,-0.9453125,0.03515625,0.00390625,-0.013671875,-0.015625,0.114990234,0.695678711,-0.181030273,0.685546875,254.5,347.207,248.489,246.126,74.254,221.601,500,246.371,77.337,71.613,1,,,,
-9.64453125,-0.91015625,0.07421875,-0.01953125,0.0078125,-0.01171875,0.115661621,0.695800781,-0.18170166,0.685180664,255,262.526,246.707,245.975,74.103,223.42,500,248.293,79.381,72.52,1,,,,
-9.64453125,-0.91015625,0.07421875,-0.01953125,0.0078125,-0.01171875,0.115661621,0.695800781,-0.18170166,0.685180664,255,262.526,246.707,245.975,74.103,223.42,500,248.293,79.381,72.52,1,,,,
-9.64453125,-0.984375,0.03515625,-0.01171875,0.005859375,0,0.11529541,0.695922852,-0.181518555,0.685119629,255.2,262.526,246.707,245.975,74.103,223.42,500,248.293,79.381,72.52,1,,,,
-9.64453125,-0.984375,0.03515625,-0.01171875,0.005859375,0,0.11529541,0.695922852,-0.181518555,0.685119629,255.2,262.526,246.707,245.975,74.103,223.42,500,248.293,79.381,72.52,1,,,,
-9.61328125,-0.9453125,0.03515625,0.001953125,-0.01171875,0.00390625,0.114807129,0.695007324,-0.181396484,0.686218262,255.4,262.526,246.707,245.975,74.103,223.42,500,248.293,79.381,72.52,1,,,,
-9.61328125,-0.9453125,0.03515625,0.001953125,-0.01171875,0.00390625,0.114807129,0.695007324,-0.181396484,0.686218262,255.4,262.526,246.707,245.975,74.103,223.42,500,248.293,79.381,72.52,1,,,,
-9.68359375,-0.9453125,0.07421875,-0.005859375,-0.029296875,-0.001953125,0.114440918,0.693725586,-0.180664063,0.687744141,255.7,262.526,246.707,245.975,74.103,223.42,500,248.293,79.381,72.52,1,,,,
-9.68359375,-0.9453125,0.07421875,-0.005859375,-0.029296875,-0.001953125,0.114440918,0.693725586,-0.180664063,0.687744141,255.7,262.526,246.707,245.975,74.103,223.42,500,248.293,79.381,72.52,1,,,,
-9.61328125,-0.9453125,0.03515625,-0.052734375,0,-0.005859375,0.111999512,0.694091797,-0.178649902,0.688354492,256.1,348.135,250.137,246.94,75.853,275.864,500,269.028,77.909,72.533,1,,,,
-9.61328125,-0.9453125,0.03515625,-0.052734375,0,-0.005859375,0.111999512,0.694091797,-0.178649902,0.688354492,256.1,348.135,250.137,246.94,75.853,275.864,500,269.028,77.909,72.533,1,,,,
-9.64453125,-0.9453125,-0.00390625,0.00390625,-0.025390625,0.013671875,0.111877441,0.693786621,-0.178222656,0.688720703,256.4,348.135,250.137,246.94,75.853,275.864,500,269.028,77.909,72.533,1,,,,
-9.64453125,-0.9453125,-0.00390625,0.00390625,-0.025390625,0.013671875,0.111877441,0.693786621,-0.178222656,0.688720703,256.4,348.135,250.137,246.94,75.853,275.864,500,269.028,77.909,72.533,1,,,,
-9.72265625,-0.91015625,0.1875,-0.005859375,-0.01171875,-0.015625,0.11138916,0.692932129,-0.178527832,0.68963623,256.6,348.135,250.137,246.94,75.853,275.864,500,269.028,77.909,72.533,1,,,,
-9.72265625,-0.91015625,0.1875,-0.005859375,-0.01171875,-0.015625,0.11138916,0.692932129,-0.178527832,0.68963623,256.6,348.135,250.137,246.94,75.853,275.864,500,269.028,77.909,72.533,1,,,,
-9.609375,-0.984375,0.15234375,-0.01953125,-0.0078125,0.044921875,0.10925293,0.693359375,-0.174438477,0.690612793,256.6,220.252,249.332,247.054,76.29,262.24,500,249.299,76.45,72.668,1,,,,
-9.609375,-0.984375,0.15234375,-0.01953125,-0.0078125,0.044921875,0.10925293,0.693359375,-0.174438477,0.690612793,256.6,220.252,249.332,247.054,76.29,262.24,500,249.299,76.45,72.668,1,,,,
-9.640625,-0.87109375,0.1875,-0.033203125,-0.0078125,0.052734375,0.10949707,0.69317627,-0.173278809,0.691040039,256.6,220.252,249.332,247.054,76.29,262.24,500,249.299,76.45,72.668,1,,,,
-9.640625,-0.87109375,0.1875,-0.033203125,-0.0078125,0.052734375,0.10949707,0.69317627,-0.173278809,0.691040039,256.6,220.252,249.332,247.054,76.29,262.24,500,249.299,76.45,72.668,1,,,,
-9.609375,-0.83203125,0.07421875,-0.0234375,0.005859375,0.01171875,0.109863281,0.693847656,-0.170166016,0.691101074,256.6,220.252,249.332,247.054,76.29,262.24,500,249.299,76.45,72.668,1,,,,
-9.609375,-0.83203125,0.07421875,-0.0234375,0.005859375,0.01171875,0.109863281,0.693847656,-0.170166016,0.691101074,256.6,220.252,249.332,247.054,76.29,262.24,500,249.299,76.45,72.668,1,,,,
-9.64453125,-0.83203125,0.07421875,0.02734375,0,0.052734375,0.109313965,0.694213867,-0.168823242,0.691101074,256.6,346.749,247.492,247.528,76.094,221.037,479.335,306.13,76.74,72.643,1,,,,
-9.64453125,-0.83203125,0.07421875,0.02734375,0,0.052734375,0.109313965,0.694213867,-0.168823242,0.691101074,256.6,346.749,247.492,247.528,76.094,221.037,479.335,306.13,76.74,72.643,1,,,,
-9.72265625,-0.79296875,0.1875,-0.001953125,0.021484375,-0.005859375,0.111694336,0.693725586,-0.16784668,0.691467285,256.6,346.749,247.492,247.528,76.094,221.037,479.335,306.13,76.74,72.643,1,,,,
-9.72265625,-0.79296875,0.1875,-0.001953125,0.021484375,-0.005859375,0.111694336,0.693725586,-0.16784668,0.691467285,256.6,346.749,247.492,247.528,76.094,221.037,479.335,306.13,76.74,72.643,1,,,,
-9.68359375,-0.640625,0.03515625,0.01171875,-0.015625,0.056640625,0.114440918,0.695007324,-0.165710449,0.690246582,256.6,346.749,247.492,247.528,76.094,221.037,479.335,306.13,76.74,72.643,1,,,,
-9.68359375,-0.640625,0.03515625,0.01171875,-0.015625,0.056640625,0.114440918,0.695007324,-0.165710449,0.690246582,256.6,346.749,247.492,247.528,76.094,221.037,479.335,306.13,76.74,72.643,1,,,,
-9.64453125,-0.640625,0.15234375,0.021484375,-0.017578125,0.046875,0.116882324,0.692993164,-0.164367676,0.692138672,256.8,273.832,250.174,249.193,93.762,217.61,100.979,249.859,75.08,72.026,1,,,,
-9.64453125,-0.640625,0.15234375,0.021484375,-0.017578125,0.046875,0.116882324,0.692993164,-0.164367676,0.692138672,256.8,273.832,250.174,249.193,93.762,217.61,100.979,249.859,75.08,72.026,1,,,,
-9.640625,-0.6015625,0.1875,-0.01953125,-0.001953125,0.06640625,0.118652344,0.692077637,-0.162719727,0.69317627,256.9,273.832,250.174,249.193,93.762,217.61,100.979,249.859,75.08,72.026,1,,,,
-9.640625,-0.6015625,0.1875,-0.01953125,-0.001953125,0.06640625,0.118652344,0.692077637,-0.162719727,0.69317627,256.9,273.832,250.174,249.193,93.762,217.61,100.979,249.859,75.08,72.026,1,,,,
-9.87890625,-0.37109375,0.15234375,-0.0234375,0.005859375,-0.0078125,0.120605469,0.691650391,-0.158447266,0.694213867,257,273.832,250.174,249.193,93.762,217.61,100.979,249.859,75.08,72.026,1,,,,
-9.87890625,-0.37109375,0.15234375,-0.0234375,0.005859375,-0.0078125,0.120605469,0.691650391,-0.158447266,0.694213867,257,273.832,250.174,249.193,93.762,217.61,100.979,249.859,75.08,72.026,1,,,,
-9.71875,-0.44921875,0.15234375,-0.03125,0.01953125,-0.005859375,0.120300293,0.692138672,-0.157348633,0.694030762,257.1,349.292,247.925,247.557,74.364,222.124,374.468,249.593,75.869,71.592,1,,,,
-9.71875,-0.44921875,0.15234375,-0.03125,0.01953125,-0.005859375,0.120300293,0.692138672,-0.157348633,0.694030762,257.1,349.292,247.925,247.557,74.364,222.124,374.468,249.593,75.869,71.592,1,,,,
-9.6796875,-0.37109375,0.11328125,-0.029296875,-0.013671875,0.07421875,0.120910645,0.692077637,-0.153503418,0.694885254,257,349.292,247.925,247.557,74.364,222.124,374.468,249.593,75.869,71.592,1,,,,
-9.6796875,-0.37109375,0.11328125,-0.029296875,-0.013671875,0.07421875,0.120910645,0.692077637,-0.153503418,0.694885254,257,349.292,247.925,247.557,74.364,222.124,374.468,249.593,75.869,71.592,1,,,,
-9.5703125,-0.2578125,0.1875,-0.01953125,-0.017578125,0.046875,0.135742188,0.686462402,-0.141906738,0.700134277,257,349.292,247.925,247.557,74.364,222.124,374.468,249.593,75.869,71.592,1,,,,
-9.5703125,-0.2578125,0.1875,-0.01953125,-0.017578125,0.046875,0.135742188,0.686462402,-0.141906738,0.700134277,257,349.292,247.925,247.557,74.364,222.124,374.468,249.593,75.869,71.592,1,,,,
-9.68359375,-0.3359375,0.07421875,0.03125,-0.01171875,-0.005859375,0.137756348,0.692504883,-0.164489746,0.688720703,194.9,257.301,78.887,187.463,7.622,255.563,500,500,53.667,48.846,1,,,,
-9.68359375,-0.3359375,0.07421875,0.03125,-0.01171875,-0.005859375,0.137756348,0.692504883,-0.164489746,0.688720703,194.9,257.301,78.887,187.463,7.622,255.563,500,500,53.667,48.846,1,,,,
-9.72265625,-0.296875,0.07421875,0.009765625,-0.001953125,0,0.13873291,0.692016602,-0.165710449,0.688781738,195.2,257.301,78.887,187.463,7.622,255.563,500,500,53.667,48.846,1,,,,
-9.72265625,-0.296875,0.07421875,0.009765625,-0.001953125,0,0.13873291,0.692016602,-0.165710449,0.688781738,195.2,257.301,78.887,187.463,7.622,255.563,500,500,53.667,48.846,1,,,,
-9.7578125,-0.21875,0.265625,-0.015625,0.01953125,-0.015625,0.139953613,0.691467285,-0.16784668,0.688598633,195.4,257.301,78.887,187.463,7.622,255.563,500,500,53.667,48.846,1,,,,
-9.7578125,-0.21875,0.265625,-0.015625,0.01953125,-0.015625,0.139953613,0.691467285,-0.16784668,0.688598633,195.4,257.301,78.887,187.463,7.622,255.563,500,500,53.667,48.846,1,,,,
-9.80078125,-0.3359375,0.07421875,-0.0625,0.01171875,-0.033203125,0.13671875,0.693664551,-0.166564941,0.687316895,195.8,261.872,106.254,186.293,50.833,315.281,500,190.464,53.581,48.445,1,,,,
-9.80078125,-0.3359375,0.07421875,-0.0625,0.01171875,-0.033203125,0.13671875,0.693664551,-0.166564941,0.687316895,195.8,261.872,106.254,186.293,50.833,315.281,500,190.464,53.581,48.445,1,,,,
-9.640625,-0.44921875,-0.00390625,-0.048828125,0.013671875,-0.001953125,0.130554199,0.695983887,-0.164550781,0.686645508,195.9,261.872,106.254,186.293,50.833,315.281,500,190.464,53.581,48.445,1,,,,
-9.640625,-0.44921875,-0.00390625,-0.048828125,0.013671875,-0.001953125,0.130554199,0.695983887,-0.164550781,0.686645508,195.9,261.872,106.254,186.293,50.833,315.281,500,190.464,53.581,48.445,1,,,,
-9.80078125,-0.44921875,-0.1171875,-0.046875,0.0078125,0.021484375,0.129333496,0.696777344,-0.161010742,0.686950684,196.1,261.872,106.254,186.293,50.833,315.281,500,190.464,53.581,48.445,1,,,,
-9.80078125,-0.44921875,-0.1171875,-0.046875,0.0078125,0.021484375,0.129333496,0.696777344,-0.161010742,0.686950684,196.1,261.872,106.254,186.293,50.833,315.281,500,190.464,53.581,48.445,1,,,,
-9.609375,-0.44921875,-0.1171875,-0.01171875,0,0.021484375,0.129943848,0.696411133,-0.159912109,0.687438965,196.4,343.85,186.706,187.279,49.758,315.265,451.379,438.565,51.606,47.881,1,,,,
-9.609375,-0.44921875,-0.1171875,-0.01171875,0,0.021484375,0.129943848,0.696411133,-0.159912109,0.687438965,196.4,343.85,186.706,187.279,49.758,315.265,451.379,438.565,51.606,47.881,1,,,,
-9.72265625,-0.37109375,-0.078125,-0.00390625,-0.00390625,0.017578125,0.130432129,0.696166992,-0.159423828,0.687744141,196.1,343.85,186.706,187.279,49.758,315.265,451.379,438.565,51.606,47.881,1,,,,
-9.72265625,-0.37109375,-0.078125,-0.00390625,-0.00390625,0.017578125,0.130432129,0.696166992,-0.159423828,0.687744141,196.1,343.85,186.706,187.279,49.758,315.265,451.379,438.565,51.606,47.881,1,,,,
-9.6796875,-0.37109375,-0.1171875,0.001953125,0.001953125,0.00390625,0.131286621,0.696105957,-0.158935547,0.687683105,196.4,343.85,186.706,187.279,49.758,315.265,451.379,438.565,51.606,47.881,1,,,,
-9.6796875,-0.37109375,-0.1171875,0.001953125,0.001953125,0.00390625,0.131286621,0.696105957,-0.158935547,0.687683105,196.4,343.85,186.706,187.279,49.758,315.265,451.379,438.565,51.606,47.881,1,,,,
-9.61328125,-0.37109375,-0.0390625,0.025390625,0.005859375,0.02734375,0.134765625,0.695495605,-0.158874512,0.687683105,196.4,343.85,186.706,187.279,49.758,315.265,451.379,438.565,51.606,47.881,1,,,,
-9.61328125,-0.37109375,-0.0390625,0.025390625,0.005859375,0.02734375,0.134765625,0.695495605,-0.158874512,0.687683105,196.4,343.85,186.706,187.279,49.758,315.265,451.379,438.565,51.606,47.881,1,,,,
-9.640625,-0.2578125,-0.078125,-0.001953125,-0.013671875,0.05859375,0.135864258,0.695251465,-0.158447266,0.687744141,196.4,317.416,186.383,185.97,52.742,313.977,451.461,192.255,51.356,47.725,1,,,,
-9.640625,-0.2578125,-0.078125,-0.001953125,-0.013671875,0.05859375,0.135864258,0.695251465,-0.158447266,0.687744141,196.4,317.416,186.383,185.97,52.742,313.977,451.461,192.255,51.356,47.725,1,,,,
-9.875,-0.10546875,-0.0390625,-0.0078125,-0.0234375,0.05078125,0.138061523,0.693908691,-0.157470703,0.688964844,197,317.416,186.383,185.97,52.742,313.977,451.461,192.255,51.356,47.725,1,,,,
-9.875,-0.10546875,-0.0390625,-0.0078125,-0.0234375,0.05078125,0.138061523,0.693908691,-0.157470703,0.688964844,197,317.416,186.383,185.97,52.742,313.977,451.461,192.255,51.356,47.725,1,,,,
-9.71875,-0.296875,-0.0390625,-0.01953125,-0.001953125,-0.037109375,0.137268066,0.693969727,-0.157958984,0.688964844,197,317.416,186.383,185.97,52.742,313.977,451.461,192.255,51.356,47.725,1,,,,
-9.71875,-0.296875,-0.0390625,-0.01953125,-0.001953125,-0.037109375,0.137268066,0.693969727,-0.157958984,0.688964844,197,317.416,186.383,185.97,52.742,313.977,451.461,192.255,51.356,47.725,1,,,,
-9.640625,-0.3359375,-0.078125,0.02734375,0,0,0.135925293,0.693664551,-0.161437988,0.688659668,198.8,296.17,172.338,187.377,142.289,314.766,453.187,183.967,49.242,48.343,1,,,,
-9.640625,-0.3359375,-0.078125,0.02734375,0,0,0.135925293,0.693664551,-0.161437988,0.688659668,198.8,296.17,172.338,187.377,142.289,314.766,453.187,183.967,49.242,48.343,1,,,,
-9.64453125,-0.3359375,0.07421875,0.0078125,0,0.0078125,0.136474609,0.693603516,-0.161804199,0.688537598,198.8,296.17,172.338,187.377,142.289,314.766,453.187,183.967,49.242,48.343,1,,,,
-9.64453125,-0.3359375,0.07421875,0.0078125,0,0.0078125,0.136474609,0.693603516,-0.161804199,0.688537598,198.8,296.17,172.338,187.377,142.289,314.766,453.187,183.967,49.242,48.343,1,,,,
-9.71875,-0.296875,-0.0390625,0.048828125,-0.013671875,0.029296875,0.138977051,0.692260742,-0.16229248,0.68927002,196.9,296.17,172.338,187.377,142.289,314.766,453.187,183.967,49.242,48.343,1,,,,
-9.71875,-0.296875,-0.0390625,0.048828125,-0.013671875,0.029296875,0.138977051,0.692260742,-0.16229248,0.68927002,196.9,296.17,172.338,187.377,142.289,314.766,453.187,183.967,49.242,48.343,1,,,,
-9.72265625,-0.21875,0.11328125,-0.0078125,-0.001953125,0.017578125,0.141296387,0.691467285,-0.162536621,0.68951416,196.9,296.17,172.338,187.377,142.289,314.766,453.187,183.967,49.242,48.343,1,,,,
-9.72265625,-0.21875,0.11328125,-0.0078125,-0.001953125,0.017578125,0.141296387,0.691467285,-0.162536621,0.68951416,196.9,296.17,172.338,187.377,142.289,314.766,453.187,183.967,49.242,48.343,1,,,,
-9.80078125,-0.21875,-0.00390625,-0.001953125,0.001953125,0.0078125,0.141540527,0.69140625,-0.162109375,0.68963623,198.2,315.629,187.389,186.776,49.978,315.052,239.96,500,52.55,48.142,1,,,,
-9.80078125,-0.21875,-0.00390625,-0.001953125,0.001953125,0.0078125,0.141540527,0.69140625,-0.162109375,0.68963623,198.2,315.629,187.389,186.776,49.978,315.052,239.96,500,52.55,48.142,1,,,,
-9.7578125,-0.1796875,0.03515625,-0.005859375,0.0078125,0.021484375,0.142150879,0.691345215,-0.162231445,0.689575195,198.1,315.629,187.389,186.776,49.978,315.052,239.96,500,52.55,48.142,1,,,,
-9.7578125,-0.1796875,0.03515625,-0.005859375,0.0078125,0.021484375,0.142150879,0.691345215,-0.162231445,0.689575195,198.1,315.629,187.389,186.776,49.978,315.052,239.96,500,52.55,48.142,1,,,,
-9.80078125,-0.1796875,0.03515625,-0.01953125,-0.01171875,0.005859375,0.143188477,0.690307617,-0.160339355,0.690856934,198.1,315.629,187.389,186.776,49.978,315.052,239.96,500,52.55,48.142,1,,,,
-9.80078125,-0.1796875,0.03515625,-0.01953125,-0.01171875,0.005859375,0.143188477,0.690307617,-0.160339355,0.690856934,198.1,315.629,187.389,186.776,49.978,315.052,239.96,500,52.55,48.142,1,,,,
-9.6796875,-0.14453125,0.2265625,-0.001953125,-0.029296875,0.02734375,0.143371582,0.688720703,-0.158935547,0.692749023,197.1,313.445,188.898,121.182,55.924,315.445,451.666,500,53.388,48.51,1,,,,
-9.6796875,-0.14453125,0.2265625,-0.001953125,-0.029296875,0.02734375,0.143371582,0.688720703,-0.158935547,0.692749023,197.1,313.445,188.898,121.182,55.924,315.445,451.666,500,53.388,48.51,1,,,,
-9.72265625,-0.14453125,0.15234375,-0.04296875,0.0078125,0.005859375,0.143188477,0.688842773,-0.15802002,0.692871094,195.4,313.445,188.898,121.182,55.924,315.445,451.666,500,53.388,48.51,1,,,,
-9.72265625,-0.14453125,0.15234375,-0.04296875,0.0078125,0.005859375,0.143188477,0.688842773,-0.15802002,0.692871094,195.4,313.445,188.898,121.182,55.924,315.445,451.666,500,53.388,48.51,1,,,,
-9.68359375,-0.1796875,-0.0390625,0.025390625,-0.03515625,0.01953125,0.142150879,0.688659668,-0.156494141,0.69354248,195.4,313.445,188.898,121.182,55.924,315.445,451.666,500,53.388,48.51,1,,,,
-9.68359375,-0.1796875,-0.0390625,0.025390625,-0.03515625,0.01953125,0.142150879,0.688659668,-0.156494141,0.69354248,195.4,313.445,188.898,121.182,55.924,315.445,451.666,500,53.388,48.51,1,,,,
-9.6796875,-0.14453125,0.15234375,0.078125,-0.03125,0.060546875,0.147583008,0.684753418,-0.157714844,0.695983887,195.4,254.717,186.706,188.003,52.865,324.522,268.124,188.861,53.184,48.756,1,,,,
-9.6796875,-0.14453125,0.15234375,0.078125,-0.03125,0.060546875,0.147583008,0.684753418,-0.157714844,0.695983887,195.4,254.717,186.706,188.003,52.865,324.522,268.124,188.861,53.184,48.756,1,,,,
-9.71875,-0.10546875,0.1875,0.08203125,-0.0390625,0.05078125,0.153503418,0.681640625,-0.158752441,0.697570801,195.4,254.717,186.706,188.003,52.865,324.522,268.124,188.861,53.184,48.756,1,,,,
-9.71875,-0.10546875,0.1875,0.08203125,-0.0390625,0.05078125,0.153503418,0.681640625,-0.158752441,0.697570801,195.4,254.717,186.706,188.003,52.865,324.522,268.124,188.861,53.184,48.756,1,,,,
-9.71875,-0.06640625,0.34375,0,-0.01171875,0.029296875,0.15435791,0.681091309,-0.158508301,0.697998047,195.4,252.68,168.732,185.987,47.39,311.45,238.639,188.473,78.932,48.78,1,,,,
-9.71875,-0.06640625,0.34375,0,-0.01171875,0.029296875,0.15435791,0.681091309,-0.158508301,0.697998047,195.4,252.68,168.732,185.987,47.39,311.45,238.639,188.473,78.932,48.78,1,,,,
-9.6796875,-0.02734375,0.15234375,0.001953125,-0.0234375,0.03125,0.155700684,0.680114746,-0.157409668,0.698852539,195.4,252.68,168.732,185.987,47.39,311.45,238.639,188.473,78.932,48.78,1,,,,
